date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:54:30	14612/14612	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/fonts/c8yicon-dark.eot?	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-darkd41d.eot	(from https://docs.webmethods.io/integration/style.css)
14:54:30	9092/9092	---M--	200	added ('OK')	application/font-woff	etag:%225efd6ce8-2384%22	https://docs.webmethods.io/integration/fonts/c8yicon-dark.woff	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-dark.woff	(from https://docs.webmethods.io/integration/style.css)
14:54:31	14424/14424	---M--	200	added ('OK')	application/octet-stream	etag:%225efd6ce8-3858%22	https://docs.webmethods.io/integration/fonts/c8yicon-dark.ttf	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-dark.ttf	(from https://docs.webmethods.io/integration/style.css)
14:54:31	74579/74579	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/fonts/c8yicon-dark.svg	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-dark.svg	(from https://docs.webmethods.io/integration/style.css)
14:54:32	10722/10722	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/fonts/c8yicon-light.eot	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-light.eot	(from https://docs.webmethods.io/integration/style.css)
14:54:32	10722/10722	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/fonts/c8yicon-light.eot?	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-lightd41d.eot	(from https://docs.webmethods.io/integration/style.css)
14:54:32	6628/6628	---M--	200	added ('OK')	application/font-woff	etag:%225efd6ce8-19e4%22	https://docs.webmethods.io/integration/fonts/c8yicon-light.woff	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-light.woff	(from https://docs.webmethods.io/integration/style.css)
14:54:33	10528/10528	---M--	200	added ('OK')	application/octet-stream	etag:%225efd6ce8-2920%22	https://docs.webmethods.io/integration/fonts/c8yicon-light.ttf	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-light.ttf	(from https://docs.webmethods.io/integration/style.css)
14:54:34	51831/51831	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Jul%202020%2005:13:12%20GMT	https://docs.webmethods.io/integration/fonts/c8yicon-light.svg	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/fonts/c8yicon-light.svg	(from https://docs.webmethods.io/integration/style.css)
14:54:36	245552/245552	---M--	200	added ('OK')	image/png	etag:%225efd6ce8-3bf30%22	https://docs.webmethods.io/integration/theme-graphics/backg_2.png	C:/Users/nlas/Desktop/Workspace/Demo%20Website/Landing%20Page/docs.webmethods.io/integration/theme-graphics/backg_2.png	(from https://docs.webmethods.io/integration/style.css)
